airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Evening,Mumbai,Business,10.58,7.0,23473
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,35.0,6324
OrbitFlyAirlines,Mumbai,Late_Night,two_or_more,Evening,Delhi,Business,6.33,22.0,33984
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Night,Bangalore,Business,5.5,24.0,24640
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Economy,9.58,48.0,6337
OrbitFlyAirlines,Chennai,Morning,one,Evening,Chennai,Business,9.67,41.0,20280
OrbitFlyAirlines,Mumbai,Night,one,Morning,Mumbai,Business,11.83,28.0,37888
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Morning,Kolkata,Business,10.0,15.0,23941
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Delhi,Business,13.58,25.0,21737
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Delhi,Economy,6.0,46.0,3466
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.58,40.0,5888
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,6.5,45.0,3700
OrbitFlyAirlines,Hyderabad,Morning,two_or_more,Night,Bangalore,Business,6.92,24.0,27741
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Delhi,Economy,10.17,20.0,3826
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Kolkata,Business,12.5,12.0,24361
OrbitFlyAirlines,Kolkata,Morning,zero,Evening,Hyderabad,Business,1.25,30.0,27640
OrbitFlyAirlines,Delhi,Morning,two_or_more,Night,Kolkata,Business,2.33,40.0,32067
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Evening,Mumbai,Business,6.33,37.0,26515
OrbitFlyAirlines,Bangalore,Night,zero,Late_Night,Mumbai,Business,10.33,15.0,24502
OrbitFlyAirlines,Hyderabad,Night,zero,Night,Mumbai,Business,6.33,28.0,26564
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,34.0,4020
OrbitFlyAirlines,Hyderabad,Morning,two_or_more,Night,Delhi,Economy,11.42,14.0,6132
OrbitFlyAirlines,Hyderabad,Afternoon,one,Early_Morning,Kolkata,Business,11.75,38.0,28914
OrbitFlyAirlines,Mumbai,Night,two_or_more,Night,Kolkata,Business,15.42,43.0,24972
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.58,27.0,11311
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Chennai,Economy,10.67,25.0,4896
OrbitFlyAirlines,Delhi,Morning,two_or_more,Night,Delhi,Business,15.17,49.0,22773
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Delhi,Business,2.25,15.0,24987
OrbitFlyAirlines,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.08,36.0,2339
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Mumbai,Economy,3.92,40.0,4236
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.17,13.0,12873
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,4.0,5177
OrbitFlyAirlines,Mumbai,Afternoon,one,Early_Morning,Chennai,Business,1.83,19.0,18320
OrbitFlyAirlines,Hyderabad,Late_Night,zero,Early_Morning,Kolkata,Business,1.83,28.0,17600
OrbitFlyAirlines,Delhi,Early_Morning,zero,Night,Mumbai,Business,8.92,11.0,23852
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Chennai,Business,12.33,26.0,12369
OrbitFlyAirlines,Kolkata,Morning,zero,Evening,Bangalore,Business,9.67,46.0,14721
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,44.0,7234
OrbitFlyAirlines,Kolkata,Morning,one,Morning,Hyderabad,Business,12.25,30.0,32393
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Mumbai,Business,15.17,34.0,19259
OrbitFlyAirlines,Mumbai,Evening,zero,Afternoon,Delhi,Business,6.0,17.0,27477
OrbitFlyAirlines,Hyderabad,Late_Night,two_or_more,Evening,Bangalore,Business,8.17,21.0,25549
OrbitFlyAirlines,Delhi,Afternoon,one,Evening,Delhi,Business,12.67,26.0,27973
OrbitFlyAirlines,Kolkata,Late_Night,two_or_more,Late_Night,Delhi,Business,2.17,48.0,31013
OrbitFlyAirlines,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,15.0,2410
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,17.0,4827
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Morning,Mumbai,Business,11.83,35.0,28838
OrbitFlyAirlines,Delhi,Late_Night,two_or_more,Night,Mumbai,Business,5.0,17.0,23846
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Mumbai,Economy,13.83,32.0,4354
OrbitFlyAirlines,Mumbai,Late_Night,one,Night,Mumbai,Business,9.75,17.0,20996
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,4.58,22.0,3423
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.08,47.0,4456
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Bangalore,Business,5.58,46.0,26217
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Hyderabad,Business,2.25,1.9999999999999964,25349
OrbitFlyAirlines,Bangalore,Afternoon,zero,Early_Morning,Chennai,Business,12.0,47.0,21766
OrbitFlyAirlines,Delhi,Night,one,Late_Night,Hyderabad,Business,9.58,37.0,12042
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.25,15.0,5954
OrbitFlyAirlines,Bangalore,Late_Night,zero,Afternoon,Hyderabad,Business,8.67,34.0,33521
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,41.0,4827
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,6.67,11.0,26130
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.08,31.0,4165
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,15.0,7469
OrbitFlyAirlines,Kolkata,Morning,one,Night,Chennai,Business,7.33,18.0,20074
OrbitFlyAirlines,Bangalore,Morning,two_or_more,Night,Mumbai,Business,7.58,4.0,25065
OrbitFlyAirlines,Chennai,Morning,two_or_more,Early_Morning,Kolkata,Business,14.25,18.0,22122
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Chennai,Economy,7.33,38.0,4896
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,14.25,41.0,5902
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Night,Mumbai,Business,1.83,24.0,25932
OrbitFlyAirlines,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,15.5,15.0,7412
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.58,37.0,4020
OrbitFlyAirlines,Chennai,Morning,two_or_more,Night,Bangalore,Business,9.0,17.0,15318
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.92,35.0,5888
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Morning,Mumbai,Business,10.83,18.0,23753
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Bangalore,Business,13.42,37.0,19976
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Chennai,Economy,6.33,44.0,5733
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.58,32.0,2124
OrbitFlyAirlines,Mumbai,Afternoon,one,Afternoon,Delhi,Business,2.25,24.0,18605
OrbitFlyAirlines,Kolkata,Late_Night,two_or_more,Morning,Mumbai,Business,1.67,7.0,24555
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.33,9.0,5177
OrbitFlyAirlines,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,1.0,5954
OrbitFlyAirlines,Mumbai,Late_Night,two_or_more,Morning,Kolkata,Business,12.5,48.0,16696
OrbitFlyAirlines,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,21.0,2410
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Business,12.08,41.0,18537
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Kolkata,Economy,15.92,48.0,7978
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,14.0,5177
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.42,25.0,4294
OrbitFlyAirlines,Chennai,Evening,two_or_more,Night,Chennai,Business,12.33,47.0,24602
OrbitFlyAirlines,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,42.0,3000
OrbitFlyAirlines,Kolkata,Late_Night,two_or_more,Afternoon,Delhi,Business,10.75,32.0,32471
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.33,9.0,4262
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.25,26.0,5177
OrbitFlyAirlines,Chennai,Night,one,Early_Morning,Kolkata,Economy,8.42,39.0,7312
OrbitFlyAirlines,Kolkata,Night,one,Morning,Delhi,Economy,9.58,15.0,9114
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Bangalore,Business,9.17,26.0,17372
OrbitFlyAirlines,Delhi,Night,one,Late_Night,Mumbai,Economy,5.92,45.0,3330
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Late_Night,Delhi,Business,10.33,39.0,23489
OrbitFlyAirlines,Chennai,Early_Morning,two_or_more,Night,Mumbai,Business,14.75,35.0,28937
OrbitFlyAirlines,Chennai,Early_Morning,zero,Evening,Mumbai,Business,11.75,14.0,21772
OrbitFlyAirlines,Chennai,Night,zero,Evening,Delhi,Business,10.83,17.0,34427
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,41.0,5888
OrbitFlyAirlines,Mumbai,Late_Night,two_or_more,Night,Mumbai,Business,5.0,27.0,21673
OrbitFlyAirlines,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,40.0,2339
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.33,41.0,6075
OrbitFlyAirlines,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.25,37.0,5902
OrbitFlyAirlines,Mumbai,Morning,one,Night,Delhi,Economy,8.83,12.0,12191
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,7.33,35.0,6075
OrbitFlyAirlines,Mumbai,Afternoon,one,Evening,Bangalore,Business,14.67,18.0,28779
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,44.0,3091
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,35.0,4709
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Chennai,Business,14.67,21.0,20852
OrbitFlyAirlines,Bangalore,Early_Morning,one,Early_Morning,Kolkata,Business,9.08,16.0,30297
OrbitFlyAirlines,Bangalore,Night,one,Evening,Mumbai,Business,10.08,26.0,13796
OrbitFlyAirlines,Bangalore,Night,zero,Late_Night,Hyderabad,Economy,1.25,11.0,4337
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,13.25,29.0,3916
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.92,4.0,5942
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Chennai,Economy,10.67,28.0,4896
OrbitFlyAirlines,Hyderabad,Night,zero,Late_Night,Delhi,Economy,2.33,28.0,2276
OrbitFlyAirlines,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,43.0,2410
OrbitFlyAirlines,Hyderabad,Late_Night,zero,Afternoon,Delhi,Business,9.67,31.0,18100
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,2.0,5102
OrbitFlyAirlines,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,43.0,4501
OrbitFlyAirlines,Mumbai,Morning,one,Night,Delhi,Economy,8.83,28.0,6225
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,6.83,43.0,7332
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,49.0,2410
OrbitFlyAirlines,Delhi,Evening,zero,Early_Morning,Chennai,Business,14.17,22.0,24693
OrbitFlyAirlines,Hyderabad,Late_Night,two_or_more,Late_Night,Bangalore,Business,1.83,46.0,24435
OrbitFlyAirlines,Hyderabad,Evening,zero,Early_Morning,Mumbai,Business,1.67,45.0,26260
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,23.0,5720
OrbitFlyAirlines,Mumbai,Night,one,Morning,Delhi,Economy,11.5,43.0,7471
OrbitFlyAirlines,Mumbai,Evening,one,Night,Delhi,Economy,5.5,28.0,6194
OrbitFlyAirlines,Mumbai,Evening,one,Afternoon,Hyderabad,Business,10.67,27.0,34292
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,28.0,5177
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.83,35.0,6389
OrbitFlyAirlines,Bangalore,Evening,two_or_more,Late_Night,Delhi,Business,12.33,38.0,26779
OrbitFlyAirlines,Hyderabad,Morning,two_or_more,Early_Morning,Kolkata,Business,12.5,37.0,28834
OrbitFlyAirlines,Delhi,Night,two_or_more,Evening,Kolkata,Business,12.75,29.0,24731
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Bangalore,Economy,12.0,24.0,4452
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,10.25,30.0,4081
OrbitFlyAirlines,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.25,26.0,5696
OrbitFlyAirlines,Bangalore,Morning,one,Night,Kolkata,Economy,15.42,18.0,5177
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,23.0,2410
OrbitFlyAirlines,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,17.0,6132
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,42.0,7469
OrbitFlyAirlines,Delhi,Morning,one,Night,Delhi,Business,10.25,27.0,24748
OrbitFlyAirlines,Kolkata,Night,zero,Evening,Mumbai,Business,7.5,14.0,16031
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.25,41.0,6324
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.67,40.0,4325
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,44.0,5067
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Late_Night,Bangalore,Business,8.42,46.0,30069
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.83,27.0,5407
OrbitFlyAirlines,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Business,8.83,31.0,26270
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Early_Morning,Chennai,Economy,15.25,25.0,13386
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Bangalore,Economy,6.42,26.0,5102
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.42,42.0,7979
OrbitFlyAirlines,Mumbai,Morning,zero,Night,Kolkata,Business,13.25,46.0,16541
OrbitFlyAirlines,Bangalore,Night,zero,Night,Mumbai,Economy,1.92,26.0,2201
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,5.0,11609
OrbitFlyAirlines,Hyderabad,Late_Night,two_or_more,Evening,Chennai,Business,9.67,44.0,21456
OrbitFlyAirlines,Bangalore,Night,one,Early_Morning,Chennai,Economy,9.67,31.0,4687
OrbitFlyAirlines,Delhi,Morning,two_or_more,Evening,Mumbai,Business,8.92,32.0,24181
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Evening,Delhi,Business,2.58,32.0,28500
OrbitFlyAirlines,Hyderabad,Night,one,Afternoon,Mumbai,Economy,14.5,29.0,4165
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Evening,Mumbai,Business,8.75,48.0,23509
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Mumbai,Economy,13.42,48.0,6481
OrbitFlyAirlines,Kolkata,Morning,zero,Early_Morning,Bangalore,Business,1.58,29.0,21564
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Late_Night,Hyderabad,Business,8.42,49.0,27464
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Evening,Chennai,Economy,1.17,25.0,1543
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,5.42,30.0,7924
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,7.5,6.0,13949
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Night,Kolkata,Business,6.58,25.0,24747
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Early_Morning,Chennai,Business,12.75,44.0,20074
OrbitFlyAirlines,Mumbai,Afternoon,zero,Morning,Kolkata,Business,5.83,11.0,22047
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Afternoon,Mumbai,Business,6.75,17.0,32690
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.92,45.0,6146
OrbitFlyAirlines,Mumbai,Afternoon,zero,Night,Kolkata,Business,8.25,37.0,15483
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,29.0,5806
OrbitFlyAirlines,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,14.0,5954
OrbitFlyAirlines,Bangalore,Night,two_or_more,Morning,Kolkata,Business,16.67,5.0,15408
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,9.5,30.0,3282
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Economy,11.5,14.0,5102
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.33,47.0,3999
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Night,Kolkata,Business,2.33,30.0,26749
OrbitFlyAirlines,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,31.0,2339
OrbitFlyAirlines,Bangalore,Night,two_or_more,Early_Morning,Mumbai,Business,14.58,40.0,23531
OrbitFlyAirlines,Chennai,Evening,one,Evening,Hyderabad,Business,7.08,25.0,28997
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,11.25,35.0,6109
OrbitFlyAirlines,Delhi,Afternoon,one,Morning,Kolkata,Business,5.83,29.0,30521
OrbitFlyAirlines,Kolkata,Afternoon,zero,Morning,Bangalore,Business,11.33,17.0,30547
OrbitFlyAirlines,Bangalore,Night,one,Morning,Hyderabad,Economy,11.75,21.0,4337
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.08,32.0,4165
OrbitFlyAirlines,Bangalore,Afternoon,one,Late_Night,Mumbai,Economy,9.58,25.0,4096
OrbitFlyAirlines,Bangalore,Late_Night,zero,Early_Morning,Hyderabad,Business,14.5,46.0,36581
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,32.0,2748
OrbitFlyAirlines,Delhi,Late_Night,one,Morning,Hyderabad,Business,9.67,23.0,30160
OrbitFlyAirlines,Chennai,Early_Morning,zero,Morning,Delhi,Business,2.17,42.0,25221
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,11.08,14.0,4452
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,43.0,5888
OrbitFlyAirlines,Delhi,Late_Night,one,Late_Night,Bangalore,Business,7.58,11.0,23449
OrbitFlyAirlines,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.42,17.0,4028
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,6.83,8.0,5102
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Night,Delhi,Business,11.0,15.0,34943
OrbitFlyAirlines,Chennai,Early_Morning,zero,Night,Mumbai,Business,11.58,49.0,29500
OrbitFlyAirlines,Mumbai,Evening,one,Morning,Delhi,Business,13.42,41.0,22352
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,29.0,7469
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.58,19.0,2201
OrbitFlyAirlines,Mumbai,Night,two_or_more,Night,Bangalore,Business,4.33,27.0,29230
OrbitFlyAirlines,Bangalore,Evening,two_or_more,Early_Morning,Kolkata,Economy,15.0,21.0,5177
OrbitFlyAirlines,Bangalore,Evening,two_or_more,Morning,Mumbai,Economy,16.17,27.0,5177
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,18.0,5610
OrbitFlyAirlines,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,31.0,3869
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,25.0,4827
OrbitFlyAirlines,Delhi,Late_Night,zero,Afternoon,Mumbai,Business,9.58,12.999999999999998,19120
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,7.75,22.0,4165
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Mumbai,Economy,6.33,24.0,5177
OrbitFlyAirlines,Bangalore,Night,two_or_more,Late_Night,Bangalore,Business,8.58,14.0,23229
OrbitFlyAirlines,Chennai,Morning,zero,Evening,Delhi,Business,8.58,41.0,27288
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,30.0,10609
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Delhi,Economy,10.25,21.0,6447
OrbitFlyAirlines,Kolkata,Late_Night,two_or_more,Afternoon,Mumbai,Business,2.83,34.0,31472
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Hyderabad,Business,11.5,40.0,24593
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,11.0,10549
OrbitFlyAirlines,Kolkata,Morning,zero,Morning,Delhi,Business,2.17,47.0,30855
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,13.08,32.0,3423
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Delhi,Economy,6.58,14.0,7487
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Mumbai,Economy,7.5,47.0,5507
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,15.0,5102
OrbitFlyAirlines,Mumbai,Morning,one,Night,Kolkata,Economy,11.83,5.0,7412
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,17.0,18486
OrbitFlyAirlines,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,30.0,2339
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,41.0,2339
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Kolkata,Business,10.58,46.0,29560
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67,25.0,4132
OrbitFlyAirlines,Bangalore,Evening,one,Night,Delhi,Economy,4.67,20.0,7474
OrbitFlyAirlines,Chennai,Night,zero,Night,Delhi,Business,8.67,31.0,30395
OrbitFlyAirlines,Mumbai,Morning,one,Night,Delhi,Economy,8.83,34.0,6225
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,14.0,7352
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.83,19.0,5610
OrbitFlyAirlines,Chennai,Late_Night,zero,Evening,Bangalore,Business,11.17,37.0,22590
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Hyderabad,Business,7.0,16.0,30243
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Bangalore,Economy,6.17,17.0,13544
OrbitFlyAirlines,Hyderabad,Evening,one,Afternoon,Delhi,Business,8.75,43.0,19964
OrbitFlyAirlines,Bangalore,Early_Morning,two_or_more,Early_Morning,Bangalore,Business,14.5,40.0,19603
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Delhi,Economy,13.5,48.0,3466
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Chennai,Economy,7.42,43.0,3336
OrbitFlyAirlines,Chennai,Late_Night,one,Afternoon,Bangalore,Business,15.0,32.0,35828
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Kolkata,Economy,7.5,26.0,6186
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.67,26.0,4325
OrbitFlyAirlines,Bangalore,Morning,one,Early_Morning,Kolkata,Business,14.83,20.0,26769
OrbitFlyAirlines,Hyderabad,Evening,one,Night,Delhi,Business,8.67,36.0,31740
OrbitFlyAirlines,Kolkata,Evening,zero,Afternoon,Kolkata,Business,5.5,49.0,23929
OrbitFlyAirlines,Mumbai,Night,one,Afternoon,Hyderabad,Economy,14.92,22.0,3916
OrbitFlyAirlines,Chennai,Morning,two_or_more,Night,Mumbai,Business,2.25,31.0,23315
OrbitFlyAirlines,Delhi,Afternoon,zero,Early_Morning,Bangalore,Business,14.5,33.0,29940
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,2.0,7412
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,7.42,18.0,5942
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.67,18.0,5574
OrbitFlyAirlines,Chennai,Afternoon,two_or_more,Morning,Delhi,Business,4.5,34.0,30042
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.0,43.0,2276
OrbitFlyAirlines,Bangalore,Morning,one,Night,Mumbai,Economy,15.25,21.0,4998
OrbitFlyAirlines,Chennai,Evening,one,Morning,Delhi,Economy,14.83,25.0,3219
OrbitFlyAirlines,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,7.67,14.0,5954
OrbitFlyAirlines,Mumbai,Morning,zero,Night,Delhi,Business,5.58,33.0,22601
OrbitFlyAirlines,Delhi,Evening,one,Evening,Bangalore,Business,5.33,21.0,18234
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Afternoon,Delhi,Business,8.67,15.0,18670
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,5.83,48.0,7513
OrbitFlyAirlines,Delhi,Morning,two_or_more,Late_Night,Delhi,Business,8.5,26.0,29398
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.67,35.0,6324
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,12.08,17.0,6659
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,41.0,4020
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.67,48.0,5094
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,42.0,5415
OrbitFlyAirlines,Chennai,Night,two_or_more,Night,Delhi,Business,2.25,14.0,22044
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,8.92,15.0,5102
